candidate,party,office,district,town,votes,precinct
Ned Lamont and Susan Bysiewicz,Democratic Party,Governor and Lieutenant Governor,,Windham,959,Bpo Elks 1311
Bob Stefanowski and Laura Devlin,Republican Party,Governor and Lieutenant Governor,,Windham,373,Bpo Elks 1311
Bob Stefanowski and Laura Devlin,Republican Party,Governor and Lieutenant Governor,,Windham,418,Bpo Elks 1311
Ned Lamont and Susan Bysiewicz,Griebel Frank for CT Party,Governor and Lieutenant Governor,,Windham,4,Bpo Elks 1311
Ned Lamont and Susan Bysiewicz,Griebel Frank for CT Party,Governor and Lieutenant Governor,,Windham,6,Bpo Elks 1311
"Robert Hotaling and Stewart ""Chip"" Beckett",Independent Party,Governor and Lieutenant Governor,,Windham,11,Bpo Elks 1311
"Robert Hotaling and Stewart ""Chip"" Beckett",Independent Party,Governor and Lieutenant Governor,,Windham,18,Bpo Elks 1311
Ned Lamont and Susan Bysiewicz,Working Families Party,Governor and Lieutenant Governor,,Windham,27,Bpo Elks 1311
Ned Lamont and Susan Bysiewicz,Working Families Party,Governor and Lieutenant Governor,,Windham,62,Bpo Elks 1311
Michelle Louise Bicking and Cassandra A. Martineau,Write In,Governor and Lieutenant Governor,,Windham,0,Bpo Elks 1311
Michelle Louise Bicking and Cassandra A. Martineau,Write In,Governor and Lieutenant Governor,,Windham,4,Bpo Elks 1311
Richard Blumenthal,Democratic Party,U.S. Senate,,Windham,433,Bpo Elks 1311
Richard Blumenthal,Democratic Party,U.S. Senate,,Windham,965,Bpo Elks 1311
Leora R. Levy,Republican Party,U.S. Senate,,Windham,385,Bpo Elks 1311
Leora R. Levy,Republican Party,U.S. Senate,,Windham,414,Bpo Elks 1311
Richard Blumenthal,Working Families Party,U.S. Senate,,Windham,34,Bpo Elks 1311
Richard Blumenthal,Working Families Party,U.S. Senate,,Windham,89,Bpo Elks 1311
John Anderson,Write In,U.S. Senate,,Windham,0,Bpo Elks 1311
John Anderson,Write In,U.S. Senate,,Windham,0,Bpo Elks 1311
Shabadjot Bharara,Write In,U.S. Senate,,Windham,0,Bpo Elks 1311
Shabadjot Bharara,Write In,U.S. Senate,,Windham,0,Bpo Elks 1311
Joe Courtney,Democratic Party,U.S. House,02,Windham,506,Bpo Elks 1311
Joe Courtney,Democratic Party,U.S. House,02,Windham,1073,Bpo Elks 1311
Mike France,Republican Party,U.S. House,02,Windham,335,Bpo Elks 1311
Mike France,Republican Party,U.S. House,02,Windham,349,Bpo Elks 1311
William Hall,Libertarian Party,U.S. House,02,Windham,3,Bpo Elks 1311
William Hall,Libertarian Party,U.S. House,02,Windham,10,Bpo Elks 1311
Kevin Blacker,Green Party,U.S. House,02,Windham,7,Bpo Elks 1311
Kevin Blacker,Green Party,U.S. House,02,Windham,40,Bpo Elks 1311
Mae Flexer,Democratic Party,State Senate,29,Windham,396,Bpo Elks 1311
Mae Flexer,Democratic Party,State Senate,29,Windham,867,Bpo Elks 1311
Susanne Witkowski,Republican Party,State Senate,29,Windham,383,Bpo Elks 1311
Susanne Witkowski,Republican Party,State Senate,29,Windham,405,Bpo Elks 1311
Mae Flexer,Independent Party,State Senate,29,Windham,7,Bpo Elks 1311
Mae Flexer,Independent Party,State Senate,29,Windham,23,Bpo Elks 1311
Mae Flexer,Working Families Party,State Senate,29,Windham,20,Bpo Elks 1311
Mae Flexer,Working Families Party,State Senate,29,Windham,51,Bpo Elks 1311
Jean M. de Smet,Green Party,State Senate,29,Windham,45,Bpo Elks 1311
Jean M. de Smet,Green Party,State Senate,29,Windham,123,Bpo Elks 1311
Susan Johnson,Democratic Party,State House,49,Windham,482,Bpo Elks 1311
Susan Johnson,Democratic Party,State House,49,Windham,1021,Bpo Elks 1311
Susan Johnson,Working Families Party,State House,49,Windham,68,Bpo Elks 1311
Susan Johnson,Working Families Party,State House,49,Windham,117,Bpo Elks 1311
Gregg Marchand,Write In,State House,49,Windham,4,Bpo Elks 1311
Gregg Marchand,Write In,State House,49,Windham,8,Bpo Elks 1311
Stephanie Thomas,Democratic Party,Secretary of the State,,Windham,424,Bpo Elks 1311
Stephanie Thomas,Democratic Party,Secretary of the State,,Windham,931,Bpo Elks 1311
Dominic Rapini,Republican Party,Secretary of the State,,Windham,350,Bpo Elks 1311
Dominic Rapini,Republican Party,Secretary of the State,,Windham,382,Bpo Elks 1311
Cynthia R. Jennings,Independent Party,Secretary of the State,,Windham,29,Bpo Elks 1311
Cynthia R. Jennings,Independent Party,Secretary of the State,,Windham,36,Bpo Elks 1311
Stephanie Thomas,Working Families Party,Secretary of the State,,Windham,36,Bpo Elks 1311
Stephanie Thomas,Working Families Party,Secretary of the State,,Windham,87,Bpo Elks 1311
Erick Russell,Democratic Party,Treasurer,,Windham,409,Bpo Elks 1311
Erick Russell,Democratic Party,Treasurer,,Windham,885,Bpo Elks 1311
Harry Arora,Republican Party,Treasurer,,Windham,368,Bpo Elks 1311
Harry Arora,Republican Party,Treasurer,,Windham,416,Bpo Elks 1311
Jennifer Baldwin,Independent Party,Treasurer,,Windham,32,Bpo Elks 1311
Jennifer Baldwin,Independent Party,Treasurer,,Windham,35,Bpo Elks 1311
Erick Russell,Working Families Party,Treasurer,,Windham,28,Bpo Elks 1311
Erick Russell,Working Families Party,Treasurer,,Windham,85,Bpo Elks 1311
JoAnna Laiscell,Libertarian Party,Treasurer,,Windham,2,Bpo Elks 1311
JoAnna Laiscell,Libertarian Party,Treasurer,,Windham,11,Bpo Elks 1311
Sean Scanlon,Democratic Party,Comptroller,,Windham,418,Bpo Elks 1311
Sean Scanlon,Democratic Party,Comptroller,,Windham,891,Bpo Elks 1311
Mary Fay,Republican Party,Comptroller,,Windham,369,Bpo Elks 1311
Mary Fay,Republican Party,Comptroller,,Windham,430,Bpo Elks 1311
Sean Scanlon,Independent Party,Comptroller,,Windham,20,Bpo Elks 1311
Sean Scanlon,Independent Party,Comptroller,,Windham,27,Bpo Elks 1311
Sean Scanlon,Working Families Party,Comptroller,,Windham,26,Bpo Elks 1311
Sean Scanlon,Working Families Party,Comptroller,,Windham,78,Bpo Elks 1311
William Tong,Democratic Party,Attorney General,,Windham,442,Bpo Elks 1311
William Tong,Democratic Party,Attorney General,,Windham,944,Bpo Elks 1311
Jessica Kordas,Republican Party,Attorney General,,Windham,355,Bpo Elks 1311
Jessica Kordas,Republican Party,Attorney General,,Windham,382,Bpo Elks 1311
A.P. Pascarella,Independent Party,Attorney General,,Windham,9,Bpo Elks 1311
A.P. Pascarella,Independent Party,Attorney General,,Windham,13,Bpo Elks 1311
William Tong,Working Families Party,Attorney General,,Windham,30,Bpo Elks 1311
William Tong,Working Families Party,Attorney General,,Windham,76,Bpo Elks 1311
Ken Krayeske,Green Party,Attorney General,,Windham,10,Bpo Elks 1311
Ken Krayeske,Green Party,Attorney General,,Windham,43,Bpo Elks 1311
John J. McGrath Jr.,Democratic Party,Judge of Probate,28,Windham,531,Bpo Elks 1311
John J. McGrath Jr.,Democratic Party,Judge of Probate,28,Windham,1071,Bpo Elks 1311
Ned Lamont and Susan Bysiewicz,Democratic Party,Governor and Lieutenant Governor,,Windham,764,Vfw
Bob Stefanowski and Laura Devlin,Republican Party,Governor and Lieutenant Governor,,Windham,315,Vfw
Ned Lamont and Susan Bysiewicz,Griebel Frank for CT Party,Governor and Lieutenant Governor,,Windham,4,Vfw
"Robert Hotaling and Stewart ""Chip"" Beckett",Independent Party,Governor and Lieutenant Governor,,Windham,16,Vfw
Ned Lamont and Susan Bysiewicz,Working Families Party,Governor and Lieutenant Governor,,Windham,40,Vfw
Michelle Louise Bicking and Cassandra A. Martineau,Write In,Governor and Lieutenant Governor,,Windham,1,Vfw
Richard Blumenthal,Democratic Party,U.S. Senate,,Windham,744,Vfw
Leora R. Levy,Republican Party,U.S. Senate,,Windham,312,Vfw
Richard Blumenthal,Working Families Party,U.S. Senate,,Windham,56,Vfw
John Anderson,Write In,U.S. Senate,,Windham,0,Vfw
Shabadjot Bharara,Write In,U.S. Senate,,Windham,0,Vfw
Joe Courtney,Democratic Party,U.S. House,02,Windham,814,Vfw
Mike France,Republican Party,U.S. House,02,Windham,265,Vfw
William Hall,Libertarian Party,U.S. House,02,Windham,10,Vfw
Kevin Blacker,Green Party,U.S. House,02,Windham,21,Vfw
Mae Flexer,Democratic Party,State Senate,29,Windham,684,Vfw
Susanne Witkowski,Republican Party,State Senate,29,Windham,316,Vfw
Mae Flexer,Independent Party,State Senate,29,Windham,6,Vfw
Mae Flexer,Working Families Party,State Senate,29,Windham,46,Vfw
Jean M. de Smet,Green Party,State Senate,29,Windham,63,Vfw
Susan Johnson,Democratic Party,State House,49,Windham,778,Vfw
Susan Johnson,Working Families Party,State House,49,Windham,106,Vfw
Gregg Marchand,Write In,State House,49,Windham,6,Vfw
Stephanie Thomas,Democratic Party,Secretary of the State,,Windham,692,Vfw
Dominic Rapini,Republican Party,Secretary of the State,,Windham,302,Vfw
Cynthia R. Jennings,Independent Party,Secretary of the State,,Windham,31,Vfw
Stephanie Thomas,Working Families Party,Secretary of the State,,Windham,64,Vfw
Erick Russell,Democratic Party,Treasurer,,Windham,686,Vfw
Harry Arora,Republican Party,Treasurer,,Windham,291,Vfw
Jennifer Baldwin,Independent Party,Treasurer,,Windham,29,Vfw
Erick Russell,Working Families Party,Treasurer,,Windham,62,Vfw
JoAnna Laiscell,Libertarian Party,Treasurer,,Windham,18,Vfw
Sean Scanlon,Democratic Party,Comptroller,,Windham,686,Vfw
Mary Fay,Republican Party,Comptroller,,Windham,319,Vfw
Sean Scanlon,Independent Party,Comptroller,,Windham,16,Vfw
Sean Scanlon,Working Families Party,Comptroller,,Windham,56,Vfw
William Tong,Democratic Party,Attorney General,,Windham,731,Vfw
Jessica Kordas,Republican Party,Attorney General,,Windham,287,Vfw
A.P. Pascarella,Independent Party,Attorney General,,Windham,10,Vfw
William Tong,Working Families Party,Attorney General,,Windham,55,Vfw
Ken Krayeske,Green Party,Attorney General,,Windham,20,Vfw
John J. McGrath Jr.,Democratic Party,Judge of Probate,28,Windham,843,Vfw
Ned Lamont and Susan Bysiewicz,Democratic Party,Governor and Lieutenant Governor,,Windham,886,Windham Center Fire Dept
Bob Stefanowski and Laura Devlin,Republican Party,Governor and Lieutenant Governor,,Windham,786,Windham Center Fire Dept
Ned Lamont and Susan Bysiewicz,Griebel Frank for CT Party,Governor and Lieutenant Governor,,Windham,6,Windham Center Fire Dept
"Robert Hotaling and Stewart ""Chip"" Beckett",Independent Party,Governor and Lieutenant Governor,,Windham,15,Windham Center Fire Dept
Ned Lamont and Susan Bysiewicz,Working Families Party,Governor and Lieutenant Governor,,Windham,29,Windham Center Fire Dept
Michelle Louise Bicking and Cassandra A. Martineau,Write In,Governor and Lieutenant Governor,,Windham,0,Windham Center Fire Dept
Richard Blumenthal,Democratic Party,U.S. Senate,,Windham,891,Windham Center Fire Dept
Leora R. Levy,Republican Party,U.S. Senate,,Windham,776,Windham Center Fire Dept
Richard Blumenthal,Working Families Party,U.S. Senate,,Windham,34,Windham Center Fire Dept
John Anderson,Write In,U.S. Senate,,Windham,0,Windham Center Fire Dept
Shabadjot Bharara,Write In,U.S. Senate,,Windham,0,Windham Center Fire Dept
Joe Courtney,Democratic Party,U.S. House,02,Windham,1031,Windham Center Fire Dept
Mike France,Republican Party,U.S. House,02,Windham,639,Windham Center Fire Dept
William Hall,Libertarian Party,U.S. House,02,Windham,12,Windham Center Fire Dept
Kevin Blacker,Green Party,U.S. House,02,Windham,17,Windham Center Fire Dept
Mae Flexer,Democratic Party,State Senate,29,Windham,801,Windham Center Fire Dept
Susanne Witkowski,Republican Party,State Senate,29,Windham,758,Windham Center Fire Dept
Mae Flexer,Independent Party,State Senate,29,Windham,20,Windham Center Fire Dept
Mae Flexer,Working Families Party,State Senate,29,Windham,27,Windham Center Fire Dept
Jean M. de Smet,Green Party,State Senate,29,Windham,83,Windham Center Fire Dept
Susan Johnson,Democratic Party,State House,49,Windham,977,Windham Center Fire Dept
Susan Johnson,Working Families Party,State House,49,Windham,103,Windham Center Fire Dept
Gregg Marchand,Write In,State House,49,Windham,26,Windham Center Fire Dept
Stephanie Thomas,Democratic Party,Secretary of the State,,Windham,845,Windham Center Fire Dept
Dominic Rapini,Republican Party,Secretary of the State,,Windham,735,Windham Center Fire Dept
Cynthia R. Jennings,Independent Party,Secretary of the State,,Windham,39,Windham Center Fire Dept
Stephanie Thomas,Working Families Party,Secretary of the State,,Windham,49,Windham Center Fire Dept
Erick Russell,Democratic Party,Treasurer,,Windham,796,Windham Center Fire Dept
Harry Arora,Republican Party,Treasurer,,Windham,761,Windham Center Fire Dept
Jennifer Baldwin,Independent Party,Treasurer,,Windham,46,Windham Center Fire Dept
Erick Russell,Working Families Party,Treasurer,,Windham,41,Windham Center Fire Dept
JoAnna Laiscell,Libertarian Party,Treasurer,,Windham,18,Windham Center Fire Dept
Sean Scanlon,Democratic Party,Comptroller,,Windham,809,Windham Center Fire Dept
Mary Fay,Republican Party,Comptroller,,Windham,782,Windham Center Fire Dept
Sean Scanlon,Independent Party,Comptroller,,Windham,35,Windham Center Fire Dept
Sean Scanlon,Working Families Party,Comptroller,,Windham,38,Windham Center Fire Dept
William Tong,Democratic Party,Attorney General,,Windham,898,Windham Center Fire Dept
Jessica Kordas,Republican Party,Attorney General,,Windham,706,Windham Center Fire Dept
A.P. Pascarella,Independent Party,Attorney General,,Windham,16,Windham Center Fire Dept
William Tong,Working Families Party,Attorney General,,Windham,47,Windham Center Fire Dept
Ken Krayeske,Green Party,Attorney General,,Windham,16,Windham Center Fire Dept
John J. McGrath Jr.,Democratic Party,Judge of Probate,28,Windham,1092,Windham Center Fire Dept
Ned Lamont and Susan Bysiewicz,Democratic Party,Governor and Lieutenant Governor,,Windsor,1735,330 Windsor Avenue
Bob Stefanowski and Laura Devlin,Republican Party,Governor and Lieutenant Governor,,Windsor,359,330 Windsor Avenue
Ned Lamont and Susan Bysiewicz,Griebel Frank for CT Party,Governor and Lieutenant Governor,,Windsor,3,330 Windsor Avenue
"Robert Hotaling and Stewart ""Chip"" Beckett",Independent Party,Governor and Lieutenant Governor,,Windsor,15,330 Windsor Avenue
Ned Lamont and Susan Bysiewicz,Working Families Party,Governor and Lieutenant Governor,,Windsor,38,330 Windsor Avenue
Michelle Louise Bicking and Cassandra A. Martineau,Write In,Governor and Lieutenant Governor,,Windsor,0,330 Windsor Avenue
Richard Blumenthal,Democratic Party,U.S. Senate,,Windsor,1736,330 Windsor Avenue
Leora R. Levy,Republican Party,U.S. Senate,,Windsor,345,330 Windsor Avenue
Richard Blumenthal,Working Families Party,U.S. Senate,,Windsor,42,330 Windsor Avenue
John Anderson,Write In,U.S. Senate,,Windsor,0,330 Windsor Avenue
Shabadjob Bharara,Write In,U.S. Senate,,Windsor,0,330 Windsor Avenue
John B. Larson,Democratic Party,U.S. House,01,Windsor,1708,330 Windsor Avenue
Larry Lazor,Republican Party,U.S. House,01,Windsor,324,330 Windsor Avenue
John B. Larson,Working Families Party,U.S. House,01,Windsor,45,330 Windsor Avenue
Mary L. Sanders,Green Party,U.S. House,01,Windsor,23,330 Windsor Avenue
Douglas McCrory,Democratic Party,State Senate,2,Windsor,1784,330 Windsor Avenue
Maryam Khan,Democratic Party,State House,05,Windsor,1633,330 Windsor Avenue
